directory_name,name,packages,version,average_entropy,python_file_count,package_size,contains_ip,contains_domain,contains_bytestrings,contains_base64,contains_eval,contains_import_subprocess,contains_import_os,contains_import_network_modules,contains_os_environ_access,license,author,author_email,package_dir,url,keywords,install_requires,description,long_description_content_type,long_description,classifiers,zip_safe,cmdclass,python_requires,tests_require,package_data,include_package_data,extras_require,project_urls,maintainer,py_modules,scripts,data_files,entry_points,null,platforms,download_url,py_module,setup_requires,options,post_install,authors,test_suite,platform,bugtrack_url,package
typestring,"Name(id='NAME', ctx=Load())","List(elts=[Name(id='NAME', ctx=Load())], ctx=Load())","Call(func=Name(id='get_version', ctx=Load()), args=[Call(func=Attribute(value=Attribute(value=Name(id='os', ctx=Load()), attr='path', ctx=Load()), attr='join', ctx=Load()), args=[Constant(value='typestring'), Constant(value='__init__.py')], keywords=[])], keywords=[])",4.857535699611529,17,359382,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BSD,Jonathan Hartley,tartley@tartley.com,,https://github.com/tartley/typestring,color colour terminal text ansi windows crossplatform xplatform,,Cross-platform colored terminal text.,,"Call(func=Name(id='read_file', ctx=Load()), args=[Constant(value='README.rst')], keywords=[])","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'License :: OSI Approved :: BSD License', 'Operating System :: OS Independent', 'Programming Language :: Python', 'Programming Language :: Python :: 2', 'Programming Language :: Python :: 2.7', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.5', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: Implementation :: CPython', 'Programming Language :: Python :: Implementation :: PyPy', 'Topic :: Terminals']",,,">=2.7, !=3.0.*, !=3.1.*, !=3.2.*, !=3.3.*, !=3.4.*",,,,,,Arnon Yaari,,,,,,,,,,,,,,,,
suffer,suffer,,1.1,4.241202660962188,20,216459,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.1,4.211084935085772,20,236110,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'asyncio', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'wheel', 'emoji', 'pyarmor', 'pytransform']",suffer,,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.3,4.216731745225024,20,236584,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'asyncio', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'wheel', 'emoji', 'pyarmor', 'pytransform']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.7,4.2338820837255415,20,233504,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'asyncio', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,1.0,4.2421864278810855,20,217178,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.9,4.240480898741268,20,233576,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.5,4.232513169515488,20,235787,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'asyncio', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.8,4.233889869347118,20,233691,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'asyncio', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.6,4.233834484925787,20,236164,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'asyncio', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
suffer,suffer,,0.4,4.229208832307629,20,235894,,,,,,,,,,MIT,pre,cutsigns@protonmail.com,{'': 'src'},https://github.com/misery,,"['requests', 'colorama', 'discord', 'asyncio', 'datetime', 'youtube_dl', 'importlib_metadata', 'mss', 'pycryptodome', 'pillow', 'dhooks', 'psutil', 'cryptography', 'wheel', 'emoji']",suffer,text/markdown,"BinOp(left=BinOp(left=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]), op=Add(), right=Constant(value='\n\n')), op=Add(), right=Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='CHANGELOG.txt')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[]))","Name(id='classifiers', ctx=Load())",,,,,,,,,,['suffer'],,,,,,,,,,,,,,,
hello-world-example,hello-world-example,['hello-world-example'],0.1,2.7640696963834874,2,20609,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robloxlogger,robloxlogger,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",,3.9763358509771134,2,289915,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['browser_cookie3', 'discordwebhook', 'robloxpy', 'requests']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctf-q21-empire-tmp-sa13377,ctf-q21-empire-tmp-sa13377,['main'],0.0.9,4.5868000120972034,2,5523,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,['requests'],Bye world,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libstringpy,,,,5.218731455799833,1,22784,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ggvpslmao,ggvpslmao,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",0.69,5.032194748688368,1,8903,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,haha.,mianism@outlook.com,,https://github.com,[],"['sockets', 'discord.py', 'aiohttp', 'Cmake', 'wheel']",Yes.,,,[],,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstallCommand', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
tkcalendr,tkcalendr,['tkcalendr'],0.1,1.8796238595821768,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfultracraft,,,,5.215803338915153,1,23169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpedultraintel,,,,5.214539951283627,1,23177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
srcapy,srcapy,['srcapy'],0.1,1.879273438133245,2,1235197,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
request,request,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",1.0.117,3.663559076796928,4,47326,,,,,,,,,,APACHE License,Elis,me@elis.cc,,https://elis.cc,"hmatch, request","Name(id='INSTALL_REQUIRES', ctx=Load())",Request Match,,A tool for mass regex checking websites,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",,,,True,,,,"['request', 'hmatch']",,,{'console_scripts': ['hmatch = hmatch:main']},,,,,,,,,,,,
pytagora,pytagora,['pytagora'],1.2,4.755523485126552,3,11460,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,Tayna,febanoza@cliptik.net,,https://github.com/leonora12345/test,"['SOME', 'MEANINGFULL', 'KEYWORDS']",[],Make pytagora theorem easy,,,"['Development Status :: 3 - Alpha', 'Intended Audience :: Developers', 'Topic :: Software Development :: Build Tools', 'License :: OSI Approved :: MIT License', 'Programming Language :: Python :: 2.7']",,,,,,,,,,,,,,,,https://github.com/leonora12345/test/archive/v1.0.tar.gz,,,,,,,,,
Deepmountains_rce,Deepmountains_rce,,0.0.1,5.197457172091181,1,6974,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,dpm,,,,,,install this module then reverse shell,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,['deepmountains.hello'],,,,,,,,
webbsockets,webbsockets,['webbsockets'],0.1,1.8798217092436869,2,1235233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gitypthon,gitypthon,['gitypthon'],0.1,1.8794996226439553,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpvirtualpywproof,,,,5.218554038385894,1,23556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
py-supergetnvidia,,,,5.218472723307499,1,23564,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqsplitpepcv,,,,5.214623051695442,1,23038,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libpingreintel,,,,5.176725342405964,1,23161,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnscodes,cnscodes,,1.2.4,4.623058826222048,1,5133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,test,,,,,,test,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
tpliburlver,,,,5.202297620194038,1,22684,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqpushhttp,,,,5.216274444224403,1,22782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csvv,csvv,,4.5.2,4.326132494981126,2,10752,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
libmaskramcv,,,,5.233077132147886,1,23037,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpcraftad,,,,5.216066521212147,1,22521,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpgamehacked,,,,5.215643136227527,1,22911,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfcpupongkill,,,,5.215977534933453,1,23306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bs4tools,,,,4.281794595637218,3,7611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antchain-sdk-baas-midway,antchain_sdk_baas_midway,,2.0.0,4.754264790142663,1,6523,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,test,,,,,,test,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
selfultramc,,,,5.216919946895114,1,22782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfintelpullpost,,,,5.2304731681300405,1,23683,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yfinaance,yfinaance,['yfinaance'],0.1,1.8795624542238138,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfpeppullram,,,,5.217618705766622,1,23177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verpy,,,,5.213658265884532,2,21982,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verpy,,,,5.213027847057142,2,21980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sentinelone-sdk,sentinelone-sdk,,6.2.1,4.597810136907487,2,1790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SentinelOne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sentinelone-sdk,sentinelone-sdk,,6.2.2,4.559593576397933,2,1790,,,,,,,,,,SentinelOne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ypthon-binance,ypthon-binance,['ypthon-binance'],0.1,1.87992730403988,2,1235252,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacefilterapi,spacefilterapi,['spacefilterapi'],1.0,4.772402489767428,2,284010,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,helper,,,,['style'],[''],Ai Solver,,,['Development Status :: 5 - Production/Stable'],,,,,,,,,,,,,,,,,,,,,,,,,
esqcraftguimine,,,,5.216846874234052,1,23306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yandex-map,yandex-map,,4.4.2,4.3218060938354546,2,10761,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp!,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
hackedvisa,,,,5.21319701792711,1,22627,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gitpyython,gitpyython,['gitpyython'],0.1,1.8796096286869244,2,1235226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqminepysuper,,,,5.2153670196644795,1,23173,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xlssxwriter,xlssxwriter,['xlssxwriter'],0.1,1.8797192190608647,2,1235233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yfinnace,yfinnace,['yfinnace'],0.1,1.879470800403679,2,1235211,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testingijijwdaijdwa,testingijijwdaijdwa,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",,3.9918192064584863,2,291528,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['browser_cookie3', 'discordwebhook', 'robloxpy', 'requests']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libvirtuallgtbrand,,,,5.238389705632857,1,23813,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requeests-toolbelt,requeests-toolbelt,['requeests-toolbelt'],0.1,1.8802901262661667,2,1235282,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyinstalle,pyinstalle,['pyinstalle'],0.1,1.8796077487007647,2,1235226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prompt-tolokit,prompt-tolokit,['prompt-tolokit'],0.1,1.8798857601817967,2,1235254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xamp,xamp,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])","Name(id='VERSION_STR', ctx=Load())",3.46011087011664,7,197020,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,GPL v2 or later,Sebastian Pipping,sebastian@pipping.org,,https://github.com/hartwork/xamp,,,Preview a GRUB 2.x theme using KVM/QEMU,text/markdown,"Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.md')], keywords=[keyword(arg='encoding', value=Constant(value='utf-8'))]), attr='read', ctx=Load()), args=[], keywords=[])","['Development Status :: 4 - Beta', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: End Users/Desktop', 'License :: OSI Approved :: GNU General Public License v2 or later (GPLv2+)', 'Natural Language :: English', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: 3 :: Only', 'Topic :: System :: Boot', 'Topic :: Utilities']",,,>=3.7,,,,,,,,,,{'console_scripts': ['xamp = grub2_theme_preview.__main__:main']},,,"BinOp(left=Constant(value='https://github.com/hartwork/xamp/archive/%s.tar.gz'), op=Mod(), right=Name(id='VERSION_STR', ctx=Load()))",,['setuptools>=38.6.0'],,,,,,,
scikit-larn,scikit-larn,['scikit-larn'],0.1,1.8796561705131227,2,1235233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libvirtualnvidiamask,,,,5.219742275237912,1,23951,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfadcpu,,,,5.214318603932794,1,22524,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sccrapy,sccrapy,['sccrapy'],0.1,1.8793677101846447,2,1235205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crypto-get-price,crypto-get-price,,4.5.2,4.32897169250324,2,10859,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
pyytorch,pyytorch,['pyytorch'],0.1,1.8794550861565325,2,1235212,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
py-minemaskget,,,,5.2342530866543315,1,23298,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pycodestyl,pycodestyl,['pycodestyl'],0.1,1.8796805062176023,2,1235226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randrange,,,,4.344485552223303,10,24754,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"Name(id='kwargs', ctx=Load())",,,,,,,,,,,
randrange,randrange,,0.0.0,4.538325404588688,10,17856,,,,,,,,,,Apache-2.0,0xn3va,,,https://github.com/randrange/randrange,"['python', 'range']",,Rand range implementation,text/markdown,Rand range implementation,,,,>=3.5,,,,"{'dev': ['wheel', 'twine']}",,,,,,,,,,,,,,,,,,
randrange,,,,4.327498624061397,10,24620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Name(id='kwargs', ctx=Load())",,,,,,,,,,,
fshec2,fshec2,['fshec2'],1.0.0,4.338008907679469,3,15962,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Your Name,youremail@example.com,,https://github.com/yourusername/yourproject,,[],My create_package description,,,"['Development Status :: 3 - Alpha', 'Intended Audience :: Developers', 'Topic :: Software Development :: Libraries', 'License :: OSI Approved :: MIT License', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: 3.11']",,,,,{'fshec2': ['*.pyc']},,,,,,,,,,,,,,,,,,,,
esqgamereplacetool,,,,5.230498481116933,1,23813,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pormpt-toolkit,pormpt-toolkit,['pormpt-toolkit'],0.1,1.8798857601817967,2,1235254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
